Komoditi,Tanggal,Harga,Musim
Paprika hijau,15/10/2013,38000,Kemarau
Paprika hijau,22/10/2013,38000,Kemarau
Paprika hijau,29/10/2013,38000,Kemarau
Paprika hijau,5/11/2013,38000,Hujan
Paprika hijau,12/11/2013,38000,Hujan
Paprika hijau,19/11/2013,38000,Hujan
Paprika hijau,26/11/2013,40000,Hujan
Paprika hijau,3/12/2013,40000,Hujan
Paprika hijau,10/12/2013,40000,Hujan
Paprika hijau,17/12/2013,39500,Hujan
Paprika hijau,24/12/2013,39500,Hujan
Paprika hijau,31/12/2013,39500,Hujan
Paprika hijau,7/1/2014,39500,Hujan
Paprika hijau,14/1/2014,40000,Hujan
Paprika hijau,21/1/2014,40000,Hujan
Paprika hijau,28/1/2014,40000,Hujan
Paprika hijau,4/2/2014,39500,Hujan
Paprika hijau,11/2/2014,39500,Hujan
Paprika hijau,18/2/2014,39500,Hujan
Paprika hijau,25/2/2014,39500,Hujan
Paprika hijau,4/3/2014,39500,Kemarau
Paprika hijau,11/3/2014,39500,Kemarau
Paprika hijau,18/3/2014,39500,Kemarau
Paprika hijau,25/3/2014,39500,Kemarau
Paprika hijau,1/4/2014,39500,Kemarau
Paprika hijau,8/4/2014,39500,Kemarau
Paprika hijau,15/4/2014,39500,Kemarau
Paprika hijau,22/4/2014,39500,Kemarau
Paprika hijau,29/4/2014,36500,Kemarau
Paprika hijau,6/5/2014,36500,Kemarau
Paprika hijau,13/5/2014,36500,Kemarau
Paprika hijau,20/5/2014,36500,Kemarau
Paprika hijau,27/5/2014,36500,Kemarau
Paprika hijau,3/6/2014,36500,Kemarau
Paprika hijau,10/6/2014,36000,Kemarau
Paprika hijau,17/6/2014,36000,Kemarau
Paprika hijau,24/6/2014,36000,Kemarau
Paprika hijau,1/7/2014,36000,Kemarau
Paprika hijau,8/7/2014,36000,Kemarau
Paprika hijau,15/7/2014,38000,Kemarau
Paprika hijau,22/7/2014,38000,Kemarau
Paprika hijau,29/7/2014,38000,Kemarau
Paprika hijau,5/8/2014,38000,Hujan
Paprika hijau,12/8/2014,38000,Hujan
Paprika hijau,19/8/2014,38000,Hujan
Paprika hijau,26/8/2014,38000,Hujan
Paprika hijau,2/9/2014,38000,Hujan
Paprika hijau,9/9/2014,40000,Hujan
Paprika hijau,16/9/2014,40000,Hujan
Paprika hijau,23/9/2014,40000,Hujan
Paprika hijau,30/9/2014,39500,Hujan
Paprika hijau,7/10/2014,39500,Hujan
Paprika hijau,14/10/2014,40000,Hujan
Paprika hijau,21/10/2014,40000,Hujan
Paprika hijau,28/10/2014,40000,Hujan
Paprika hijau,4/11/2014,39500,Hujan
Paprika hijau,11/11/2014,39500,Hujan
Paprika hijau,18/11/2014,39500,Hujan
Paprika hijau,25/11/2014,39500,Hujan
Paprika hijau,2/12/2014,39500,Hujan
Paprika hijau,9/12/2014,39500,Hujan
Paprika hijau,16/12/2014,39500,Hujan
Paprika hijau,23/12/2014,39500,Hujan
Paprika hijau,30/12/2014,39500,Hujan
Paprika hijau,6/1/2015,39500,Hujan
Paprika hijau,13/1/2015,39500,Hujan
Paprika hijau,20/1/2015,39500,Hujan
Paprika hijau,27/1/2015,36500,Hujan
Paprika hijau,3/2/2015,36500,Hujan
Paprika hijau,10/2/2015,36500,Hujan
Paprika hijau,17/2/2015,36500,Hujan
Paprika hijau,24/2/2015,36500,Hujan
Paprika hijau,3/3/2015,36500,Hujan
Paprika hijau,10/3/2015,36000,Hujan
Paprika hijau,17/3/2015,36000,Hujan
Paprika hijau,24/3/2015,36000,Hujan
Paprika hijau,31/3/2015,36000,Hujan
Paprika hijau,7/4/2015,36000,Kemarau
Paprika hijau,14/4/2015,38000,Kemarau
Paprika hijau,21/4/2015,38000,Kemarau
Paprika hijau,28/4/2015,38000,Kemarau
Paprika hijau,5/5/2015,38000,Kemarau
Paprika hijau,12/5/2015,38000,Kemarau
Paprika hijau,19/5/2015,38000,Kemarau
Paprika hijau,26/5/2015,38000,Kemarau
Paprika hijau,2/6/2015,38000,Kemarau
Paprika hijau,9/6/2015,40000,Kemarau
Paprika hijau,16/6/2015,40000,Kemarau
Paprika hijau,23/6/2015,36000,Kemarau
Paprika hijau,30/6/2015,36000,Kemarau
Paprika hijau,7/7/2015,36000,Kemarau
Paprika hijau,14/7/2015,36000,Kemarau
Paprika hijau,21/7/2015,36000,Kemarau
Paprika hijau,28/7/2015,36000,Kemarau
Paprika hijau,4/8/2015,36000,Hujan
Paprika hijau,11/8/2015,36000,Hujan
Paprika hijau,18/8/2015,36000,Hujan
Paprika hijau,25/8/2015,38000,Hujan
Paprika hijau,1/9/2015,38000,Hujan
Paprika hijau,8/9/2015,38000,Hujan
Paprika hijau,15/9/2015,38000,Hujan
Paprika hijau,22/9/2015,38000,Hujan
Paprika hijau,29/9/2015,38000,Hujan
Paprika hijau,6/10/2015,38000,Hujan
Paprika hijau,13/10/2015,38000,Hujan
Paprika hijau,20/10/2015,38000,Hujan
Paprika hijau,27/10/2015,38000,Hujan
Paprika hijau,3/11/2015,38000,Kemarau
Paprika hijau,10/11/2015,38000,Kemarau
Paprika hijau,17/11/2015,38000,Kemarau
Paprika hijau,24/11/2015,38000,Kemarau
Paprika hijau,1/12/2015,38000,Kemarau
Paprika hijau,8/12/2015,38000,Kemarau
Paprika hijau,15/12/2015,40000,Kemarau
Paprika hijau,22/12/2015,40000,Kemarau
Paprika hijau,29/12/2015,40000,Kemarau
Paprika hijau,5/1/2016,39500,Kemarau
Paprika hijau,12/1/2016,39500,Kemarau
Paprika hijau,19/1/2016,39500,Kemarau
Paprika hijau,26/1/2016,39500,Kemarau
Paprika hijau,2/2/2016,40000,Kemarau
Paprika hijau,9/2/2016,40000,Kemarau
Paprika hijau,16/2/2016,40000,Kemarau
Paprika hijau,23/2/2016,40000,Kemarau
Paprika hijau,1/3/2016,40000,Kemarau
Paprika hijau,8/3/2016,40000,Kemarau
Paprika hijau,15/3/2016,40000,Kemarau
Paprika hijau,22/3/2016,40000,Kemarau
Paprika hijau,29/3/2016,37500,Kemarau
Paprika hijau,5/4/2016,37500,Kemarau
Paprika hijau,12/4/2016,37500,Kemarau
Paprika hijau,19/4/2016,37500,Kemarau
Paprika hijau,26/4/2016,37500,Kemarau
Paprika hijau,3/5/2016,37500,Kemarau
Paprika hijau,10/5/2016,37500,Kemarau
Paprika hijau,17/5/2016,37500,Kemarau
Paprika hijau,24/5/2016,37500,Kemarau
Paprika hijau,31/5/2016,37500,Kemarau
Paprika hijau,7/6/2016,37500,Hujan
Paprika hijau,14/6/2016,37500,Hujan
Paprika hijau,21/6/2016,39500,Hujan
Paprika hijau,28/6/2016,39500,Hujan
Paprika hijau,5/7/2016,39500,Hujan
Paprika hijau,12/7/2016,39500,Hujan
Paprika hijau,19/7/2016,39500,Hujan
Paprika hijau,26/7/2016,39500,Hujan
Paprika hijau,2/8/2016,39000,Hujan
Paprika hijau,9/8/2016,39000,Hujan
Paprika hijau,16/8/2016,39000,Hujan
Paprika hijau,23/8/2016,39000,Hujan
Paprika hijau,30/8/2016,39000,Hujan
Paprika hijau,6/9/2016,39000,Hujan
Paprika hijau,13/9/2016,39000,Hujan
Paprika hijau,20/9/2016,39000,Hujan
Paprika hijau,27/9/2016,39000,Hujan
Paprika hijau,4/10/2016,40000,Kemarau
Paprika hijau,11/10/2016,40000,Kemarau
Paprika hijau,18/10/2016,40000,Kemarau
Paprika hijau,25/10/2016,40000,Kemarau
Paprika hijau,1/11/2016,40000,Kemarau
Paprika hijau,8/11/2016,40000,Kemarau
Paprika hijau,15/11/2016,40000,Kemarau
Paprika hijau,22/11/2016,40000,Kemarau
Paprika hijau,29/11/2016,40000,Kemarau
Paprika hijau,6/12/2016,40000,Kemarau
Paprika hijau,13/12/2016,40000,Kemarau
Paprika hijau,20/12/2016,40000,Kemarau
Paprika hijau,27/12/2016,40000,Kemarau
Paprika hijau,3/1/2017,41500,Kemarau
Paprika hijau,10/1/2017,41500,Kemarau
Paprika hijau,17/1/2017,41500,Kemarau
Paprika hijau,24/1/2017,41500,Kemarau
Paprika hijau,31/1/2017,41500,Kemarau
Paprika hijau,7/2/2017,41500,Kemarau
Paprika hijau,14/2/2017,41500,Kemarau
Paprika hijau,21/2/2017,41500,Kemarau
Paprika hijau,28/2/2017,41500,Kemarau
Paprika hijau,7/3/2017,41000,Hujan
Paprika hijau,14/3/2017,41000,Hujan
Paprika hijau,21/3/2017,41000,Hujan
Paprika hijau,28/3/2017,41000,Hujan
Paprika hijau,4/4/2017,41000,Hujan
Paprika hijau,11/4/2017,41000,Hujan
Paprika hijau,18/4/2017,41000,Hujan
Paprika hijau,25/4/2017,41000,Hujan
Paprika hijau,2/5/2017,41000,Hujan
Paprika hijau,9/5/2017,41000,Hujan
Paprika hijau,16/5/2017,41000,Hujan
Paprika hijau,23/5/2017,41000,Hujan
Paprika hijau,30/5/2017,41000,Hujan
Paprika hijau,6/6/2017,41000,Hujan
Paprika hijau,13/6/2017,41000,Hujan
Paprika hijau,20/6/2017,41000,Hujan
Paprika hijau,27/6/2017,41000,Hujan
Paprika hijau,4/7/2017,41000,Hujan
Paprika hijau,11/7/2017,41000,Hujan
Paprika hijau,18/7/2017,41000,Hujan
Paprika hijau,25/7/2017,41000,Hujan
Paprika hijau,1/8/2017,41000,Hujan
Paprika hijau,8/8/2017,41000,Hujan
Paprika hijau,15/8/2017,41000,Hujan
Paprika hijau,22/8/2017,41000,Hujan
Paprika hijau,29/8/2017,41000,Hujan
Paprika hijau,5/9/2017,41000,Hujan
Paprika hijau,12/9/2017,41000,Hujan
Paprika hijau,19/9/2017,41000,Hujan
Paprika hijau,26/9/2017,41000,Hujan
Paprika hijau,3/10/2017,41000,Hujan
Paprika hijau,10/10/2017,41000,Hujan
Paprika hijau,17/10/2017,41000,Hujan
Paprika hijau,24/10/2017,41000,Hujan
Paprika hijau,31/10/2017,41000,Hujan
Paprika hijau,7/11/2017,36500,Kemarau
Paprika hijau,14/11/2017,36500,Kemarau
Paprika hijau,21/11/2017,36000,Kemarau
Paprika hijau,28/11/2017,36000,Kemarau
Paprika hijau,5/12/2017,36000,Kemarau
Paprika hijau,12/12/2017,36000,Kemarau
Paprika hijau,19/12/2017,36000,Kemarau
Paprika hijau,26/12/2017,38000,Kemarau
Paprika hijau,2/1/2018,38000,Kemarau
Paprika hijau,9/1/2018,38000,Kemarau
Paprika hijau,16/1/2018,38000,Kemarau
Paprika hijau,23/1/2018,38000,Kemarau
Paprika hijau,30/1/2018,38000,Kemarau
Paprika hijau,6/2/2018,38000,Kemarau
Paprika hijau,13/2/2018,38000,Kemarau
Paprika hijau,20/2/2018,40000,Kemarau
Paprika hijau,27/2/2018,40000,Kemarau
Paprika hijau,6/3/2018,40000,Hujan
Paprika hijau,13/3/2018,39500,Hujan
Paprika hijau,20/3/2018,39500,Hujan
Paprika hijau,27/3/2018,39500,Hujan
Paprika hijau,3/4/2018,39500,Hujan
Paprika hijau,10/4/2018,40000,Hujan
Paprika hijau,17/4/2018,40000,Hujan
Paprika hijau,24/4/2018,40000,Hujan
Paprika hijau,1/5/2018,39500,Hujan
Paprika hijau,8/5/2018,39500,Hujan
Paprika hijau,15/5/2018,39500,Hujan
Paprika hijau,22/5/2018,39500,Hujan
Paprika hijau,29/5/2018,39500,Hujan
Paprika hijau,5/6/2018,39500,Kemarau
Paprika hijau,12/6/2018,39500,Kemarau
Paprika hijau,19/6/2018,39500,Kemarau
Paprika hijau,26/6/2018,39500,Kemarau
Paprika hijau,3/7/2018,39500,Kemarau
Paprika hijau,10/7/2018,39500,Kemarau
Paprika hijau,17/7/2018,39500,Kemarau
Paprika hijau,24/7/2018,36500,Kemarau
Paprika hijau,31/7/2018,36500,Kemarau
Paprika hijau,7/8/2018,36500,Kemarau
Paprika hijau,14/8/2018,36500,Kemarau
Paprika hijau,21/8/2018,36500,Kemarau
Paprika hijau,28/8/2018,36500,Kemarau
Paprika hijau,4/9/2018,36000,Kemarau
Paprika hijau,11/9/2018,36000,Kemarau
Paprika hijau,18/9/2018,36000,Kemarau
Paprika hijau,25/9/2018,36000,Kemarau
Paprika hijau,2/10/2018,36000,Kemarau
Paprika hijau,9/10/2018,38000,Kemarau
Paprika hijau,16/10/2018,38000,Kemarau
Paprika hijau,23/10/2018,38000,Kemarau
Paprika hijau,30/10/2018,38000,Kemarau
Paprika hijau,6/11/2018,38000,Kemarau
Paprika hijau,13/11/2018,38000,Kemarau
Paprika hijau,20/11/2018,38000,Kemarau
Paprika hijau,27/11/2018,38000,Kemarau
Paprika hijau,4/12/2018,40000,Kemarau
Paprika hijau,11/12/2018,40000,Kemarau
Paprika hijau,18/12/2018,40000,Kemarau
Paprika hijau,25/12/2018,39500,Kemarau
Paprika hijau,1/1/2019,39500,Kemarau
Paprika hijau,8/1/2019,40000,Hujan
Paprika hijau,15/1/2019,40000,Hujan
Paprika hijau,22/1/2019,40000,Hujan
Paprika hijau,29/1/2019,39500,Hujan
Paprika hijau,5/2/2019,39500,Hujan
Paprika hijau,12/2/2019,39500,Hujan
Paprika hijau,19/2/2019,39500,Hujan
Paprika hijau,26/2/2019,39500,Hujan
Paprika hijau,5/3/2019,39500,Hujan
Paprika hijau,12/3/2019,39500,Hujan
Paprika hijau,19/3/2019,39500,Hujan
Paprika hijau,26/3/2019,39500,Hujan
Paprika hijau,2/4/2019,39500,Hujan
Paprika hijau,9/4/2019,39500,Hujan
Paprika hijau,16/4/2019,39500,Hujan
Paprika hijau,23/4/2019,36500,Hujan
Paprika hijau,30/4/2019,36500,Hujan
Paprika hijau,7/5/2019,36500,Kemarau
Paprika hijau,14/5/2019,36500,Kemarau
Paprika hijau,21/5/2019,36500,Kemarau
Paprika hijau,28/5/2019,36500,Kemarau
Paprika hijau,4/6/2019,36000,Kemarau
Paprika hijau,11/6/2019,36000,Kemarau
Paprika hijau,18/6/2019,36000,Kemarau
Paprika hijau,25/6/2019,36000,Kemarau
Paprika hijau,2/7/2019,36000,Kemarau
Paprika hijau,9/7/2019,38000,Kemarau
Paprika hijau,16/7/2019,38000,Kemarau
Paprika hijau,23/7/2019,38000,Kemarau
Paprika hijau,30/7/2019,38000,Kemarau
Paprika hijau,6/8/2019,38000,Kemarau
Paprika hijau,13/8/2019,38000,Kemarau
Paprika hijau,20/8/2019,38000,Kemarau
Paprika hijau,27/8/2019,38000,Kemarau
Paprika hijau,3/9/2019,40000,Kemarau
Paprika hijau,10/9/2019,40000,Kemarau
Paprika hijau,17/9/2019,36000,Kemarau
Paprika hijau,24/9/2019,36000,Kemarau
Paprika hijau,1/10/2019,36000,Kemarau
Paprika hijau,8/10/2019,36000,Hujan
Paprika hijau,15/10/2019,36000,Hujan
Paprika hijau,22/10/2019,36000,Hujan
Paprika hijau,29/10/2019,36000,Hujan
Paprika hijau,5/11/2019,36000,Hujan
Paprika hijau,12/11/2019,36000,Hujan
Paprika hijau,19/11/2019,38000,Hujan
Paprika hijau,26/11/2019,38000,Hujan
Paprika hijau,3/12/2019,38000,Hujan
Paprika hijau,10/12/2019,38000,Hujan
Paprika hijau,17/12/2019,38000,Hujan
Paprika hijau,24/12/2019,38000,Hujan
Paprika hijau,31/12/2019,38000,Hujan
Paprika hijau,7/1/2020,38000,Hujan
Paprika hijau,14/1/2020,38000,Hujan
Paprika hijau,21/1/2020,38000,Hujan
Paprika hijau,28/1/2020,38000,Hujan
Paprika hijau,4/2/2020,38000,Hujan
Paprika hijau,11/2/2020,38000,Hujan
Paprika hijau,18/2/2020,38000,Hujan
Paprika hijau,25/2/2020,38000,Hujan
Paprika hijau,3/3/2020,38000,Hujan
Paprika hijau,10/3/2020,40000,Hujan
Paprika hijau,17/3/2020,40000,Hujan
Paprika hijau,24/3/2020,40000,Hujan
Paprika hijau,31/3/2020,39500,Hujan
Paprika hijau,7/4/2020,39500,Hujan
Paprika hijau,14/4/2020,39500,Hujan
Paprika hijau,21/4/2020,39500,Hujan
Paprika hijau,28/4/2020,40000,Hujan
Paprika hijau,5/5/2020,40000,Hujan
Paprika hijau,12/5/2020,40000,Hujan
Paprika hijau,19/5/2020,40000,Hujan
Paprika hijau,26/5/2020,40000,Hujan
Paprika hijau,2/6/2020,40000,Hujan
Paprika hijau,9/6/2020,40000,Kemarau
Paprika hijau,16/6/2020,40000,Kemarau
Paprika hijau,23/6/2020,37500,Kemarau
Paprika hijau,30/6/2020,37500,Kemarau
Paprika hijau,7/7/2020,37500,Kemarau
Paprika hijau,14/7/2020,37500,Kemarau
Paprika hijau,21/7/2020,37500,Kemarau
Paprika hijau,28/7/2020,37500,Kemarau
Paprika hijau,4/8/2020,36000,Kemarau
Paprika hijau,11/8/2020,38000,Kemarau
Paprika hijau,18/8/2020,38000,Kemarau
Paprika hijau,25/8/2020,38000,Kemarau
Paprika hijau,1/9/2020,38000,Kemarau
Paprika hijau,8/9/2020,38000,Kemarau
Paprika hijau,15/9/2020,38000,Kemarau
Paprika hijau,22/9/2020,38000,Kemarau
Paprika hijau,29/9/2020,38000,Kemarau
Paprika hijau,6/10/2020,40000,Hujan
Paprika hijau,13/10/2020,40000,Hujan
Paprika hijau,20/10/2020,40000,Hujan
Paprika hijau,27/10/2020,39500,Hujan
Paprika hijau,3/11/2020,39500,Hujan
Paprika hijau,10/11/2020,39500,Hujan
Paprika hijau,17/11/2020,39500,Hujan
Paprika hijau,24/11/2020,40000,Hujan
Paprika hijau,1/12/2020,40000,Hujan
Paprika hijau,8/12/2020,40000,Hujan
Paprika hijau,15/12/2020,39500,Hujan
Paprika hijau,22/12/2020,39500,Hujan
Paprika hijau,29/12/2020,39500,Hujan
Paprika hijau,5/1/2021,39500,Hujan
Paprika hijau,12/1/2021,39500,Hujan
Paprika hijau,19/1/2021,39500,Hujan
Paprika hijau,26/1/2021,39500,Hujan
Paprika hijau,2/2/2021,39500,Hujan
Paprika hijau,9/2/2021,39500,Hujan
Paprika hijau,16/2/2021,39500,Hujan
Paprika hijau,23/2/2021,37000,Hujan
Paprika hijau,2/3/2021,37000,Hujan
Paprika hijau,9/3/2021,37000,Hujan
Paprika hijau,16/3/2021,39500,Hujan
Paprika hijau,23/3/2021,39500,Hujan
Paprika hijau,30/3/2021,39500,Hujan
Paprika hijau,6/4/2021,39500,Kemarau
Paprika hijau,13/4/2021,39500,Kemarau
Paprika hijau,20/4/2021,39500,Kemarau
Paprika hijau,27/4/2021,39500,Kemarau
Paprika hijau,4/5/2021,39500,Kemarau
Paprika hijau,11/5/2021,39500,Kemarau
Paprika hijau,18/5/2021,39500,Kemarau
Paprika hijau,25/5/2021,39500,Kemarau
Paprika hijau,1/6/2021,39500,Kemarau
Paprika hijau,8/6/2021,39500,Kemarau
Paprika hijau,15/6/2021,39500,Kemarau
Paprika hijau,22/6/2021,39500,Kemarau
Paprika hijau,29/6/2021,39500,Kemarau
Paprika hijau,6/7/2021,39500,Kemarau
Paprika hijau,13/7/2021,39500,Kemarau
Paprika hijau,20/7/2021,36500,Kemarau
Paprika hijau,27/7/2021,36500,Kemarau
Paprika hijau,3/8/2021,36500,Kemarau
Paprika hijau,10/8/2021,36500,Kemarau
Paprika hijau,17/8/2021,36500,Kemarau
Paprika hijau,24/8/2021,36500,Kemarau
Paprika hijau,31/8/2021,36000,Kemarau
Paprika hijau,7/9/2021,36000,Kemarau
Paprika hijau,14/9/2021,36000,Kemarau
Paprika hijau,21/9/2021,36000,Kemarau
Paprika hijau,28/9/2021,36000,Kemarau
Paprika hijau,5/10/2021,36000,Kemarau
Paprika hijau,12/10/2021,36000,Kemarau
Paprika hijau,19/10/2021,36000,Kemarau
Paprika hijau,26/10/2021,36000,Kemarau
Paprika hijau,2/11/2021,36000,Kemarau
Paprika hijau,9/11/2021,36000,Hujan
Paprika hijau,16/11/2021,36000,Hujan
Paprika hijau,23/11/2021,36000,Hujan
Paprika hijau,30/11/2021,38500,Hujan
Paprika hijau,7/12/2021,38500,Hujan
Paprika hijau,14/12/2021,38500,Hujan
Paprika hijau,21/12/2021,38500,Hujan
Paprika hijau,28/12/2021,38500,Hujan
Paprika hijau,4/1/2022,38500,Hujan
Paprika hijau,11/1/2022,37500,Hujan
Paprika hijau,18/1/2022,37500,Hujan
Paprika hijau,25/1/2022,37500,Hujan
Paprika hijau,1/2/2022,37500,Hujan
Paprika hijau,8/2/2022,37500,Hujan
Paprika hijau,15/2/2022,37500,Hujan
Paprika hijau,22/2/2022,37500,Hujan
Paprika hijau,1/3/2022,37500,Hujan
Paprika hijau,8/3/2022,37500,Kemarau
Paprika hijau,15/3/2022,37500,Kemarau
Paprika hijau,22/3/2022,37500,Kemarau
Paprika hijau,29/3/2022,37500,Kemarau
Paprika hijau,5/4/2022,37500,Kemarau
Paprika hijau,12/4/2022,37500,Kemarau
Paprika hijau,19/4/2022,37500,Kemarau
Paprika hijau,26/4/2022,37500,Kemarau
Paprika hijau,3/5/2022,36000,Kemarau
Paprika hijau,10/5/2022,36000,Kemarau
Paprika hijau,17/5/2022,36000,Kemarau
Paprika hijau,24/5/2022,36000,Kemarau
Paprika hijau,31/5/2022,36000,Kemarau
Paprika hijau,7/6/2022,36000,Kemarau
Paprika hijau,14/6/2022,36000,Kemarau
Paprika hijau,21/6/2022,36000,Kemarau
Paprika hijau,28/6/2022,36000,Kemarau
Paprika hijau,5/7/2022,36000,Kemarau
Paprika hijau,12/7/2022,36000,Kemarau
Paprika hijau,19/7/2022,36000,Kemarau
Paprika hijau,26/7/2022,36000,Kemarau
Paprika hijau,2/8/2022,38000,Kemarau
Paprika hijau,9/8/2022,38000,Hujan
Paprika hijau,16/8/2022,38000,Hujan
Paprika hijau,23/8/2022,38000,Hujan
Paprika hijau,30/8/2022,38000,Hujan
Paprika hijau,6/9/2022,38000,Hujan
Paprika hijau,13/9/2022,38000,Hujan
Paprika hijau,20/9/2022,38000,Hujan
Paprika hijau,27/9/2022,38000,Hujan
Paprika hijau,4/10/2022,38000,Hujan
Paprika hijau,11/10/2022,38000,Hujan
Paprika hijau,18/10/2022,38000,Hujan
Paprika hijau,25/10/2022,38000,Hujan
Paprika hijau,1/11/2022,38000,Hujan
Paprika hijau,8/11/2022,38000,Hujan
Paprika hijau,15/11/2022,38000,Hujan
Paprika hijau,22/11/2022,40000,Hujan
Paprika hijau,29/11/2022,40000,Hujan
Paprika hijau,6/12/2022,40000,Hujan
Paprika hijau,13/12/2022,40000,Hujan
Paprika hijau,20/12/2022,40000,Hujan
Paprika hijau,27/12/2022,40000,Hujan
Paprika hijau,3/1/2023,40000,Hujan
Paprika hijau,10/1/2023,40000,Hujan
Paprika hijau,17/1/2023,40000,Hujan
Paprika hijau,24/1/2023,40000,Hujan
Paprika hijau,31/1/2023,40000,Hujan
Paprika hijau,7/2/2023,40000,Hujan
Paprika hijau,14/2/2023,40000,Hujan
Paprika hijau,21/2/2023,40000,Hujan
Paprika hijau,28/2/2023,40000,Hujan
Paprika hijau,7/3/2023,37500,Hujan
Paprika hijau,14/3/2023,37500,Hujan
Paprika hijau,21/3/2023,37500,Hujan
Paprika hijau,28/3/2023,37500,Hujan
Paprika hijau,4/4/2023,37500,Hujan
Paprika hijau,11/4/2023,37500,Kemarau
Paprika hijau,18/4/2023,37500,Kemarau
Paprika hijau,25/4/2023,37500,Kemarau
Paprika hijau,2/5/2023,37500,Kemarau
Paprika hijau,9/5/2023,37500,Kemarau
Paprika hijau,16/5/2023,37500,Kemarau
Paprika hijau,23/5/2023,37500,Kemarau
Paprika hijau,30/5/2023,39500,Kemarau
Paprika hijau,6/6/2023,39500,Kemarau
Paprika hijau,13/6/2023,39500,Kemarau
Paprika hijau,20/6/2023,39500,Kemarau
Paprika hijau,27/6/2023,39500,Kemarau
Paprika hijau,4/7/2023,39500,Kemarau
Paprika hijau,11/7/2023,39500,Kemarau
Paprika hijau,18/7/2023,39500,Kemarau
Paprika hijau,25/7/2023,39500,Kemarau
Paprika hijau,1/8/2023,39500,Kemarau
Paprika kuning,1/1/2013,80000,Hujan
Paprika kuning,8/1/2013,80000,Hujan
Paprika kuning,15/1/2013,80000,Hujan
Paprika kuning,22/1/2013,80000,Hujan
Paprika kuning,29/1/2013,80000,Hujan
Paprika kuning,5/2/2013,80000,Hujan
Paprika kuning,12/2/2013,80000,Hujan
Paprika kuning,19/2/2013,80000,Hujan
Paprika kuning,26/2/2013,78500,Hujan
Paprika kuning,5/3/2013,78500,Hujan
Paprika kuning,12/3/2013,78500,Hujan
Paprika kuning,19/3/2013,78500,Hujan
Paprika kuning,26/3/2013,78500,Hujan
Paprika kuning,2/4/2013,78500,Kemarau
Paprika kuning,9/4/2013,78500,Kemarau
Paprika kuning,16/4/2013,78500,Kemarau
Paprika kuning,23/4/2013,78000,Kemarau
Paprika kuning,30/4/2013,78000,Kemarau
Paprika kuning,7/5/2013,78000,Kemarau
Paprika kuning,14/5/2013,78000,Kemarau
Paprika kuning,21/5/2013,78000,Kemarau
Paprika kuning,28/5/2013,78000,Kemarau
Paprika kuning,4/6/2013,78000,Kemarau
Paprika kuning,11/6/2013,78000,Kemarau
Paprika kuning,18/6/2013,78000,Kemarau
Paprika kuning,25/6/2013,78000,Kemarau
Paprika kuning,2/7/2013,78000,Kemarau
Paprika kuning,9/7/2013,78000,Kemarau
Paprika kuning,16/7/2013,80000,Kemarau
Paprika kuning,23/7/2013,80000,Kemarau
Paprika kuning,30/7/2013,80000,Kemarau
Paprika kuning,6/8/2013,80000,Kemarau
Paprika kuning,13/8/2013,80000,Kemarau
Paprika kuning,20/8/2013,80000,Kemarau
Paprika kuning,27/8/2013,80000,Kemarau
Paprika kuning,3/9/2013,80000,Kemarau
Paprika kuning,10/9/2013,80000,Kemarau
Paprika kuning,17/9/2013,80000,Kemarau
Paprika kuning,24/9/2013,80000,Kemarau
Paprika kuning,1/10/2013,80000,Kemarau
Paprika kuning,8/10/2013,78500,Kemarau
Paprika kuning,15/10/2013,78500,Kemarau
Paprika kuning,22/10/2013,78500,Kemarau
Paprika kuning,29/10/2013,78500,Kemarau
Paprika kuning,5/11/2013,78500,Hujan
Paprika kuning,12/11/2013,78500,Hujan
Paprika kuning,19/11/2013,78500,Hujan
Paprika kuning,26/11/2013,78500,Hujan
Paprika kuning,3/12/2013,78500,Hujan
Paprika kuning,10/12/2013,78500,Hujan
Paprika kuning,17/12/2013,78500,Hujan
Paprika kuning,24/12/2013,78500,Hujan
Paprika kuning,31/12/2013,78500,Hujan
Paprika kuning,7/1/2014,78500,Hujan
Paprika kuning,14/1/2014,78500,Hujan
Paprika kuning,21/1/2014,78500,Hujan
Paprika kuning,28/1/2014,78500,Hujan
Paprika kuning,4/2/2014,80000,Hujan
Paprika kuning,11/2/2014,80000,Hujan
Paprika kuning,18/2/2014,80000,Hujan
Paprika kuning,25/2/2014,80000,Hujan
Paprika kuning,4/3/2014,80000,Kemarau
Paprika kuning,11/3/2014,80000,Kemarau
Paprika kuning,18/3/2014,80000,Kemarau
Paprika kuning,25/3/2014,80000,Kemarau
Paprika kuning,1/4/2014,80000,Kemarau
Paprika kuning,8/4/2014,80000,Kemarau
Paprika kuning,15/4/2014,80000,Kemarau
Paprika kuning,22/4/2014,80000,Kemarau
Paprika kuning,29/4/2014,80000,Kemarau
Paprika kuning,6/5/2014,80000,Kemarau
Paprika kuning,13/5/2014,76000,Kemarau
Paprika kuning,20/5/2014,79000,Kemarau
Paprika kuning,27/5/2014,79000,Kemarau
Paprika kuning,3/6/2014,79000,Kemarau
Paprika kuning,10/6/2014,79000,Kemarau
Paprika kuning,17/6/2014,79000,Kemarau
Paprika kuning,24/6/2014,79000,Kemarau
Paprika kuning,1/7/2014,79000,Kemarau
Paprika kuning,8/7/2014,79000,Kemarau
Paprika kuning,15/7/2014,79000,Kemarau
Paprika kuning,22/7/2014,79000,Kemarau
